label;label;value
magisch;Dominance_ANEW;-0.119999885559082
majoor;Valence_ANEW;-0.78000020980835
majoor;Arousal_ANEW;-0.670000076293945
majoor;Dominance_ANEW;0.289999961853027
mak;Valence_ANEW;-1.40000009536743
mak;Arousal_ANEW;-2.75
mak;Dominance_ANEW;-2.53999996185303
maken;Valence_ANEW;-0.329999923706055
maken;Arousal_ANEW;-0.059999942779541
maken;Dominance_ANEW;-0.730000019073486
makker;Valence_ANEW;0.409999847412109
makker;Arousal_ANEW;-0.829999923706055
makker;Dominance_ANEW;-0.340000152587891
makreel;Valence_ANEW;-0.980000019073486
makreel;Arousal_ANEW;-1.08999991416931
makreel;Dominance_ANEW;-1.70000004768372
mal;Valence_ANEW;-0.949999809265137
mal;Arousal_ANEW;-1.25
mal;Dominance_ANEW;-1.29999995231628
mal;Funct_LIWC;1.0
mal;Adverbs_LIWC;1.0
mal;Affect_LIWC;1.0
mal;Negemo_LIWC;1.0
mal;Sad_LIWC;1.0
mal;Percept_LIWC;1.0
mal;Bio_LIWC;1.0
mal;Health_LIWC;1.0
malen;Valence_ANEW;-1.29999995231628
malen;Arousal_ANEW;-0.159999847412109
malen;Dominance_ANEW;-0.949999809265137
mals;Valence_ANEW;0.0900001525878906
mals;Arousal_ANEW;-1.72000002861023
mals;Dominance_ANEW;-1.38000011444092
mand;Valence_ANEW;-0.869999885559082
mand;Arousal_ANEW;-2.02999997138977
mand;Dominance_ANEW;-1.48000001907349
manier;Valence_ANEW;-0.659999847412109
manier;Arousal_ANEW;-1.26999998092651
manier;Dominance_ANEW;-1.01999998092651
manipulatie;Valence_ANEW;-2.51999998092651
manipulatie;Arousal_ANEW;0.190000057220459
manipulatie;Dominance_ANEW;0.360000133514404
manipulatief;Valence_ANEW;-2.61999988555908
manipulatief;Arousal_ANEW;-0.059999942779541
manipuleerbaar;Valence_ANEW;-2.47000002861023
manipuleerbaar;Arousal_ANEW;-0.96999979019165
mank;Valence_ANEW;-2.42000007629395
mank;Arousal_ANEW;-1.76999998092651
mank;Dominance_ANEW;-2.20000004768372
mannelijk;Valence_ANEW;-0.0900001525878906
mannelijk;Arousal_ANEW;-0.21999979019165
mannelijk;Dominance_ANEW;0.25
marge;Valence_ANEW;-1.0
marge;Arousal_ANEW;-1.53999996185303
marge;Dominance_ANEW;-1.07999992370605
marginaal;Valence_ANEW;-2.22000002861023
marginaal;Arousal_ANEW;-1.25999999046326
marginaal;Dominance_ANEW;-1.51999998092651
margriet;Valence_ANEW;-0.159999847412109
margriet;Arousal_ANEW;-1.86999988555908
margriet;Dominance_ANEW;-1.83999991416931
markt;Valence_ANEW;-0.329999923706055
markt;Arousal_ANEW;-0.25
markt;Dominance_ANEW;-1.11999988555908
marmer;Valence_ANEW;-0.46999979019165
marmer;Arousal_ANEW;-2.08999991416931
marmer;Dominance_ANEW;-0.119999885559082
marmot;Valence_ANEW;-1.04999995231628
marmot;Arousal_ANEW;-1.26999998092651
marmot;Dominance_ANEW;-1.76999998092651
mars;Valence_ANEW;-0.730000019073486
mars;Arousal_ANEW;-0.829999923706055
mars;Dominance_ANEW;-0.28000020980835
mars;Relativ_LIWC;1.0
mars;Time_LIWC;1.0
marteling;Valence_ANEW;-3.47000002861023
marteling;Arousal_ANEW;0.829999923706055
marter;Valence_ANEW;-1.08999991416931
marter;Arousal_ANEW;-0.5
marter;Dominance_ANEW;-0.860000133514404
masker;Valence_ANEW;-1.58999991416931
masker;Arousal_ANEW;-1.60999989509583
masker;Dominance_ANEW;-1.20000004768372
massa;Valence_ANEW;-1.22000002861023
massa;Arousal_ANEW;-0.21999979019165
massa;Dominance_ANEW;0.300000190734863
massief;Valence_ANEW;-0.75
massief;Arousal_ANEW;-1.45000004768372
massief;Dominance_ANEW;0.559999942779541
materialistisch;Valence_ANEW;-2.04999995231628
materialistisch;Arousal_ANEW;-0.840000152587891
materialistisch;Dominance_ANEW;-1.14000010490417
matig;Valence_ANEW;-1.5
matig;Arousal_ANEW;-1.80999994277954
matig;Dominance_ANEW;-1.79999995231628
matras;Valence_ANEW;-0.360000133514404
matras;Arousal_ANEW;-2.48000001907349
matras;Dominance_ANEW;-1.45000004768372
matrix;Valence_ANEW;-0.909999847412109
matrix;Arousal_ANEW;-1.36999988555908
matrix;Dominance_ANEW;-0.380000114440918
matroos;Valence_ANEW;-0.590000152587891
matroos;Arousal_ANEW;-0.389999866485596
matroos;Dominance_ANEW;-1.14000010490417
mauve;Valence_ANEW;-0.710000038146973
mauve;Arousal_ANEW;-1.5699999332428
mauve;Dominance_ANEW;-1.64000010490417
mazen;Valence_ANEW;-1.44000005722046
mazen;Arousal_ANEW;-1.25
mazen;Dominance_ANEW;-1.30999994277954
mazzel;Valence_ANEW;0.550000190734863
mazzel;Arousal_ANEW;-0.96999979019165
mazzel;Dominance_ANEW;-0.980000019073486
medaille;Valence_ANEW;0.5
medaille;Arousal_ANEW;-0.559999942779541
medaille;Dominance_ANEW;0.059999942779541
medeleven;Valence_ANEW;0.360000133514404
medeleven;Arousal_ANEW;-1.25
medeleven;Dominance_ANEW;-1.07999992370605
medelijden;Valence_ANEW;-1.54999995231628
medelijden;Arousal_ANEW;-1.39000010490417
medelijden;Dominance_ANEW;-1.80999994277954
medicijn;Valence_ANEW;-0.670000076293945
medicijn;Arousal_ANEW;-1.14000010490417
medicijn;Dominance_ANEW;-0.420000076293945
meedogenloos;Valence_ANEW;-2.58999991416931
meedogenloos;Arousal_ANEW;-0.199999809265137
meedogenloos;Dominance_ANEW;0.0300002098083496
meegaand;Valence_ANEW;-0.550000190734863
meegaand;Arousal_ANEW;-1.77999997138977
meegaand;Dominance_ANEW;-2.08999991416931
meel;Valence_ANEW;-0.769999980926514
meel;Arousal_ANEW;-2.01999998092651
meel;Dominance_ANEW;-1.83999991416931
meer;Valence_ANEW;-0.519999980926514
meer;Arousal_ANEW;-1.20000004768372
meer;Dominance_ANEW;-0.639999866485596
meerderwaardig;Valence_ANEW;-0.380000114440918
meerderwaardig;Arousal_ANEW;-0.75
meerderwaardig;Dominance_ANEW;0.5
mees;Valence_ANEW;-0.610000133514404
mees;Arousal_ANEW;-1.13000011444092
mees;Dominance_ANEW;-1.55999994277954
meester;Valence_ANEW;-0.590000152587891
meester;Arousal_ANEW;-0.480000019073486
meester;Dominance_ANEW;0.449999809265137
meeuw;Valence_ANEW;-0.909999847412109
meeuw;Arousal_ANEW;-0.690000057220459
meeuw;Dominance_ANEW;-1.36999988555908
meid;Valence_ANEW;-0.449999809265137
meid;Arousal_ANEW;-0.53000020980835
meid;Dominance_ANEW;-1.58999991416931
meisje;Valence_ANEW;0.130000114440918
meisje;Arousal_ANEW;-0.519999980926514
meisje;Dominance_ANEW;-1.45000004768372
melancholie;Valence_ANEW;-1.90000009536743
melancholie;Arousal_ANEW;-1.80999994277954
melancholie;Dominance_ANEW;-1.55999994277954
melden;Valence_ANEW;-1.05999994277954
melden;Arousal_ANEW;-0.440000057220459
melden;Dominance_ANEW;-0.71999979019165
melk;Valence_ANEW;-0.369999885559082
melk;Arousal_ANEW;-1.80999994277954
melk;Dominance_ANEW;-1.41000008583069
melken;Valence_ANEW;-0.690000057220459
melken;Arousal_ANEW;-0.420000076293945
melken;Dominance_ANEW;-1.22000002861023
melodie;Valence_ANEW;0.389999866485596
melodie;Arousal_ANEW;-0.75
melodie;Dominance_ANEW;-0.78000020980835
meloen;Valence_ANEW;-0.190000057220459
meloen;Arousal_ANEW;-1.89000010490417
meloen;Dominance_ANEW;-1.33999991416931
menen;Valence_ANEW;-0.389999866485596
menen;Arousal_ANEW;-0.71999979019165
menen;Dominance_ANEW;-0.300000190734863
mengen;Valence_ANEW;-0.78000020980835
mengen;Arousal_ANEW;-0.369999885559082
mengen;Dominance_ANEW;-0.920000076293945
mens;Valence_ANEW;-0.25
mens;Arousal_ANEW;-0.25
mens;Dominance_ANEW;-0.059999942779541
mens;Verbs_LIWC;1.0
mens;Present_LIWC;1.0
mens;Affect_LIWC;1.0
mens;Negemo_LIWC;1.0
mens;CogMech_LIWC;1.0
mens;Inhib_LIWC;1.0
mep;Valence_ANEW;-2.41000008583069
mep;Arousal_ANEW;0.380000114440918
mep;Dominance_ANEW;0.0
meppen;Valence_ANEW;-2.42000007629395
meppen;Arousal_ANEW;0.630000114440918
meppen;Dominance_ANEW;-0.25
merel;Valence_ANEW;-0.519999980926514
merel;Arousal_ANEW;-0.78000020980835
merel;Dominance_ANEW;-1.73000001907349
merg;Valence_ANEW;-1.50999999046326
merg;Arousal_ANEW;-1.58999991416931
merg;Dominance_ANEW;-0.849999904632568
merk;Valence_ANEW;-0.690000057220459
merk;Arousal_ANEW;-1.51999998092651
merk;Dominance_ANEW;-0.449999809265137
merken;Valence_ANEW;-0.769999980926514
merken;Arousal_ANEW;-0.78000020980835
merken;Dominance_ANEW;-0.610000133514404
mes;Valence_ANEW;-1.83999991416931
mes;Arousal_ANEW;-0.559999942779541
mes;Dominance_ANEW;0.300000190734863
mes;Funct_LIWC;1.0
mes;Pronoun_LIWC;1.0
mes;Ppron_LIWC;1.0
mes;I_LIWC;1.0
mest;Valence_ANEW;-1.97000002861023
mest;Arousal_ANEW;-1.72000002861023
mest;Dominance_ANEW;-1.04999995231628
metaal;Valence_ANEW;-1.07999992370605
metaal;Arousal_ANEW;-1.73000001907349
metaal;Dominance_ANEW;0.0
meten;Valence_ANEW;-0.840000152587891
meten;Arousal_ANEW;-0.800000190734863
meten;Dominance_ANEW;-0.889999866485596
metro;Valence_ANEW;-0.829999923706055
metro;Arousal_ANEW;-0.139999866485596
metro;Dominance_ANEW;-0.75
meubel;Valence_ANEW;-0.71999979019165
meubel;Arousal_ANEW;-2.08999991416931
meubel;Dominance_ANEW;-1.05999994277954
meute;Valence_ANEW;-1.61999988555908
meute;Arousal_ANEW;-0.110000133514404
meute;Dominance_ANEW;-0.269999980926514
microscoop;Valence_ANEW;-0.78000020980835
microscoop;Arousal_ANEW;-1.67000007629395
microscoop;Dominance_ANEW;-0.659999847412109
middel;Valence_ANEW;-0.829999923706055
middel;Arousal_ANEW;-1.26999998092651
middel;Dominance_ANEW;-0.980000019073486
middelmatig;Valence_ANEW;-1.52999997138977
middelmatig;Arousal_ANEW;-1.36999988555908
middelmatig;Dominance_ANEW;-1.45000004768372
midden;Valence_ANEW;-0.78000020980835
midden;Arousal_ANEW;-1.42000007629395
midden;Dominance_ANEW;-1.05999994277954
mier;Valence_ANEW;-1.29999995231628
mier;Arousal_ANEW;-0.420000076293945
mier;Dominance_ANEW;-1.80999994277954
miezerig;Valence_ANEW;-2.41000008583069
miezerig;Arousal_ANEW;-2.04999995231628
miezerig;Dominance_ANEW;-2.75
mijden;Valence_ANEW;-2.19000005722046
mijden;Arousal_ANEW;-0.579999923706055
mijden;Dominance_ANEW;-1.91000008583069
mijl;Valence_ANEW;-0.96999979019165
mijl;Arousal_ANEW;-1.10999989509583
mijl;Dominance_ANEW;-0.869999885559082
mijn;Valence_ANEW;-1.41000008583069
mijn;Arousal_ANEW;-0.809999942779541
mijn;Dominance_ANEW;-0.199999809265137
mijter;Valence_ANEW;-0.860000133514404
mijter;Arousal_ANEW;-2.01999998092651
mijter;Dominance_ANEW;-1.07999992370605
mikken;Valence_ANEW;-0.860000133514404
mikken;Arousal_ANEW;-0.21999979019165
mikken;Dominance_ANEW;-0.800000190734863
milieu;Valence_ANEW;-0.360000133514404
milieu;Arousal_ANEW;-1.25
milieu;Dominance_ANEW;-0.71999979019165
milieu;Funct_LIWC;1.0
milieu;Quant_LIWC;1.0
milieu;Relativ_LIWC;1.0
milieu;Space_LIWC;1.0
miljard;Valence_ANEW;0.340000152587891
miljard;Arousal_ANEW;-0.559999942779541
miljard;Dominance_ANEW;0.480000019073486
miljoen;Valence_ANEW;0.28000020980835
miljoen;Arousal_ANEW;-0.5
miljoen;Dominance_ANEW;0.360000133514404
milt;Valence_ANEW;-1.02999997138977
milt;Arousal_ANEW;-1.33999991416931
milt;Dominance_ANEW;-1.29999995231628
minachtend;Valence_ANEW;-2.82999992370605
minachtend;Arousal_ANEW;-1.14000010490417
minachtend;Dominance_ANEW;-1.41000008583069
minachting;Valence_ANEW;-2.75
minachting;Arousal_ANEW;-1.0
minachting;Dominance_ANEW;-1.11999988555908
minderwaardig;Valence_ANEW;-2.91000008583069
minderwaardig;Arousal_ANEW;-1.76999998092651
minderwaardig;Dominance_ANEW;-2.52999997138977
minderwaardigheid;Valence_ANEW;-2.92000007629395
minderwaardigheid;Arousal_ANEW;-1.85999989509583
minderwaardigheid;Dominance_ANEW;-2.55999994277954
mini;Valence_ANEW;-1.0
mini;Arousal_ANEW;-1.76999998092651
mini;Dominance_ANEW;-2.22000002861023
miniem;Valence_ANEW;-1.57999992370605
miniem;Arousal_ANEW;-2.10999989509583
miniem;Dominance_ANEW;-2.36999988555908
minnaar;Valence_ANEW;-0.809999942779541
minnaar;Arousal_ANEW;0.340000152587891
minnaar;Dominance_ANEW;-0.699999809265137
minuut;Valence_ANEW;-0.96999979019165
minuut;Arousal_ANEW;-1.26999998092651
minuut;Dominance_ANEW;-1.54999995231628
minzaam;Valence_ANEW;-1.64000010490417
minzaam;Arousal_ANEW;-1.6800000667572
minzaam;Dominance_ANEW;-1.78999996185303
mis;Valence_ANEW;-1.86999988555908
mis;Arousal_ANEW;-1.95000004768372
mis;Dominance_ANEW;-1.64000010490417
mis;Verbs_LIWC;1.0
mis;Past_LIWC;1.0
mis;Relativ_LIWC;1.0
mis;Motion_LIWC;1.0
misbruik;Valence_ANEW;-3.4099999666214
misbruik;Arousal_ANEW;0.159999847412109
misdaad;Valence_ANEW;-2.92000007629395
misdaad;Arousal_ANEW;0.590000152587891
misdaad;Dominance_ANEW;-0.059999942779541
misdadiger;Valence_ANEW;-3.05999994277954
misdadiger;Arousal_ANEW;0.480000019073486
misdadiger;Dominance_ANEW;0.0500001907348633
misdrijf;Valence_ANEW;-3.0900000333786
misdrijf;Arousal_ANEW;0.630000114440918
misdrijf;Dominance_ANEW;-0.340000152587891
miskraam;Valence_ANEW;-3.5
miskraam;Arousal_ANEW;-0.28000020980835
misleidend;Valence_ANEW;-2.67000007629395
misleidend;Arousal_ANEW;-0.639999866485596
misleidend;Dominance_ANEW;-0.869999885559082
mislukkeling;Valence_ANEW;-3.02999997138977
mislukkeling;Arousal_ANEW;-1.55999994277954
mislukkeling;Dominance_ANEW;-2.44000005722046
mislukking;Valence_ANEW;-3.12000000476837
mislukking;Arousal_ANEW;-1.10999989509583
mislukking;Dominance_ANEW;-2.39000010490417
mismaakt;Valence_ANEW;-3.1599999666214
mismaakt;Arousal_ANEW;-1.33999991416931
mismaakt;Dominance_ANEW;-2.02999997138977
misselijk;Valence_ANEW;-2.79999995231628
misselijk;Arousal_ANEW;-0.75
misselijk;Dominance_ANEW;-1.45000004768372
missen;Valence_ANEW;-2.19000005722046
missen;Arousal_ANEW;-0.769999980926514
missen;Dominance_ANEW;-1.51999998092651
misvormd;Valence_ANEW;-2.94000005722046
misvormd;Arousal_ANEW;-1.52999997138977
misvormd;Dominance_ANEW;-1.70000004768372
mobiel;Valence_ANEW;-0.139999866485596
mobiel;Arousal_ANEW;-0.519999980926514
mobiel;Dominance_ANEW;-0.610000133514404
modaal;Valence_ANEW;-1.16000008583069
modaal;Arousal_ANEW;-1.44000005722046
modaal;Dominance_ANEW;-1.09999990463257
modder;Valence_ANEW;-1.85999989509583
modder;Arousal_ANEW;-1.97000002861023
modder;Dominance_ANEW;-1.39000010490417
modem;Valence_ANEW;-0.78000020980835
modem;Arousal_ANEW;-1.25
modem;Dominance_ANEW;-1.04999995231628
modieus;Valence_ANEW;0.25
modieus;Arousal_ANEW;-0.96999979019165
modieus;Dominance_ANEW;-0.480000019073486
moe;Valence_ANEW;-2.23000001907349
moe;Arousal_ANEW;-2.75
moe;Dominance_ANEW;-1.76999998092651
moed;Valence_ANEW;0.699999809265137
moed;Arousal_ANEW;0.190000057220459
moed;Dominance_ANEW;0.28000020980835
moedeloos;Valence_ANEW;-2.73000001907349
moedeloos;Arousal_ANEW;-2.29999995231628
moedeloos;Dominance_ANEW;-2.22000002861023
moeder;Valence_ANEW;0.730000019073486
moeder;Arousal_ANEW;-0.869999885559082
moeder;Dominance_ANEW;-0.420000076293945
moederlijk;Valence_ANEW;0.159999847412109
moederlijk;Arousal_ANEW;-1.07999992370605
moederlijk;Dominance_ANEW;-0.730000019073486
moedig;Valence_ANEW;0.800000190734863
moedig;Arousal_ANEW;0.340000152587891
moedig;Dominance_ANEW;0.449999809265137
moeilijk;Valence_ANEW;-2.20000004768372
moeilijk;Arousal_ANEW;-0.75
moeilijk;Dominance_ANEW;-0.5
moeizaam;Valence_ANEW;-2.38000011444092
moeizaam;Arousal_ANEW;-1.58999991416931
moeizaam;Dominance_ANEW;-1.82999992370605
moer;Valence_ANEW;-1.32999992370605
moer;Arousal_ANEW;-1.61999988555908
moer;Dominance_ANEW;-0.869999885559082
moeras;Valence_ANEW;-1.79999995231628
moeras;Arousal_ANEW;-1.82999992370605
moeras;Dominance_ANEW;-0.699999809265137
moes;Valence_ANEW;-1.17000007629395
moes;Arousal_ANEW;-1.83999991416931
moes;Dominance_ANEW;-1.90000009536743
moeten;Valence_ANEW;-1.94000005722046
moeten;Arousal_ANEW;-0.139999866485596
moeten;Dominance_ANEW;-0.46999979019165
mogelijkheid;Valence_ANEW;0.340000152587891
mogelijkheid;Arousal_ANEW;-0.980000019073486
mogelijkheid;Dominance_ANEW;-0.360000133514404
mogen;Valence_ANEW;-0.0900001525878906
mogen;Arousal_ANEW;-0.920000076293945
mogen;Dominance_ANEW;-1.0
mok;Valence_ANEW;-1.0
mok;Arousal_ANEW;-2.10999989509583
mok;Dominance_ANEW;-1.17000007629395
moker;Valence_ANEW;-1.65000009536743
moker;Arousal_ANEW;-0.480000019073486
moker;Dominance_ANEW;0.269999980926514
mokka;Valence_ANEW;-0.579999923706055
mokka;Arousal_ANEW;-1.80999994277954
mokka;Dominance_ANEW;-1.05999994277954
mokken;Valence_ANEW;-2.32999992370605
mokken;Arousal_ANEW;-1.13000011444092
mokken;Dominance_ANEW;-1.44000005722046
mol;Valence_ANEW;-1.30999994277954
mol;Arousal_ANEW;-1.54999995231628
mol;Dominance_ANEW;-1.79999995231628
molen;Valence_ANEW;-0.769999980926514
molen;Arousal_ANEW;-1.25
molen;Dominance_ANEW;-1.04999995231628
mond;Valence_ANEW;-0.559999942779541
mond;Arousal_ANEW;-0.829999923706055
mond;Dominance_ANEW;-0.940000057220459
mongool;Valence_ANEW;-2.55999994277954
mongool;Arousal_ANEW;-0.909999847412109
mongool;Dominance_ANEW;-1.80999994277954
monnik;Valence_ANEW;-0.920000076293945
monnik;Arousal_ANEW;-2.42000007629395
monnik;Dominance_ANEW;-1.58999991416931
monter;Valence_ANEW;0.110000133514404
monter;Arousal_ANEW;-0.320000171661377
monter;Dominance_ANEW;-0.349999904632568
mooi;Valence_ANEW;1.13000011444092
mooi;Arousal_ANEW;-0.800000190734863
mooi;Dominance_ANEW;-0.21999979019165
moord;Valence_ANEW;-3.62000000476837
moord;Arousal_ANEW;1.19000005722046
moorden;Valence_ANEW;-3.66999995708466
moorden;Arousal_ANEW;1.3899998664856
moorden;Dominance_ANEW;0.559999942779541
mopperig;Valence_ANEW;-2.30999994277954
mopperig;Arousal_ANEW;-0.78000020980835
mopperig;Dominance_ANEW;-1.26999998092651
moralistisch;Valence_ANEW;-0.369999885559082
moralistisch;Arousal_ANEW;-1.25
moralistisch;Dominance_ANEW;-0.420000076293945
moreel;Valence_ANEW;-0.0799999237060547
moreel;Arousal_ANEW;-1.17000007629395
moreel;Dominance_ANEW;-0.119999885559082
morgen;Valence_ANEW;-0.46999979019165
morgen;Arousal_ANEW;-1.10999989509583
morgen;Dominance_ANEW;-1.01999998092651
mormel;Valence_ANEW;-2.47000002861023
mormel;Arousal_ANEW;-0.809999942779541
mormel;Dominance_ANEW;-1.61999988555908
mos;Valence_ANEW;-0.940000057220459
mos;Arousal_ANEW;-2.07999992370605
mos;Dominance_ANEW;-1.79999995231628
mossel;Valence_ANEW;-1.0
mossel;Arousal_ANEW;-1.86999988555908
mossel;Dominance_ANEW;-2.13000011444092
mot;Valence_ANEW;-2.01999998092651
mot;Arousal_ANEW;-0.809999942779541
mot;Dominance_ANEW;-1.66000008583069
motief;Valence_ANEW;-1.11999988555908
motief;Arousal_ANEW;-0.889999866485596
motief;Dominance_ANEW;-0.340000152587891
mout;Valence_ANEW;-1.0699999332428
mout;Arousal_ANEW;-1.63000011444092
mout;Dominance_ANEW;-1.61999988555908
mouw;Valence_ANEW;-0.840000152587891
mouw;Arousal_ANEW;-1.86999988555908
mouw;Dominance_ANEW;-1.33999991416931
muf;Valence_ANEW;-2.26999998092651
muf;Arousal_ANEW;-2.16000008583069
muf;Dominance_ANEW;-1.86999988555908
muil;Valence_ANEW;-2.16000008583069
muil;Arousal_ANEW;-1.01999998092651
muil;Dominance_ANEW;-0.71999979019165
muis;Valence_ANEW;-1.20000004768372
muis;Arousal_ANEW;-0.639999866485596
muis;Dominance_ANEW;-2.25
mummie;Valence_ANEW;-1.57999992370605
mummie;Arousal_ANEW;-2.61999988555908
mummie;Dominance_ANEW;-1.19000005722046
munt;Valence_ANEW;-0.519999980926514
munt;Arousal_ANEW;-1.54999995231628
munt;Dominance_ANEW;-0.869999885559082
murw;Valence_ANEW;-2.1800000667572
murw;Arousal_ANEW;-1.79999995231628
murw;Dominance_ANEW;-1.71000003814697
mus;Valence_ANEW;-0.570000171661377
mus;Arousal_ANEW;-1.07999992370605
mus;Dominance_ANEW;-1.94000005722046
muts;Valence_ANEW;-0.840000152587891
muts;Arousal_ANEW;-1.76999998092651
muts;Dominance_ANEW;-1.51999998092651
muur;Valence_ANEW;-1.08999991416931
muur;Arousal_ANEW;-2.19000005722046
muur;Dominance_ANEW;-0.519999980926514
muze;Valence_ANEW;0.25
muze;Arousal_ANEW;-1.0699999332428
muze;Dominance_ANEW;-0.480000019073486
muziek;Valence_ANEW;0.75
muziek;Arousal_ANEW;-0.170000076293945
muziek;Dominance_ANEW;-0.389999866485596
mystiek;Valence_ANEW;-0.110000133514404
mystiek;Arousal_ANEW;-1.35999989509583
mystiek;Dominance_ANEW;-0.340000152587891
naad;Valence_ANEW;-1.25
naad;Arousal_ANEW;-1.76999998092651
naad;Dominance_ANEW;-1.55999994277954
naaien;Valence_ANEW;-1.10999989509583
naaien;Arousal_ANEW;-0.360000133514404
naaien;Dominance_ANEW;-1.08999991416931
naaimachine;Valence_ANEW;-0.940000057220459
naaimachine;Arousal_ANEW;-0.800000190734863
naaimachine;Dominance_ANEW;-1.17000007629395
naakt;Valence_ANEW;-0.369999885559082
naakt;Arousal_ANEW;-0.199999809265137
naakt;Dominance_ANEW;-0.949999809265137
naald;Valence_ANEW;-1.57999992370605
naald;Arousal_ANEW;-1.14000010490417
naald;Dominance_ANEW;-0.5
naam;Valence_ANEW;-0.559999942779541
naam;Arousal_ANEW;-1.51999998092651
naam;Dominance_ANEW;-0.809999942779541
naarstig;Valence_ANEW;-1.04999995231628
naarstig;Arousal_ANEW;-0.170000076293945
naarstig;Dominance_ANEW;-0.789999961853027
naaste;Valence_ANEW;0.190000057220459
naaste;Arousal_ANEW;-1.23000001907349
naaste;Dominance_ANEW;-0.519999980926514
nacht;Valence_ANEW;-0.53000020980835
nacht;Arousal_ANEW;-2.14000010490417
nacht;Dominance_ANEW;-0.809999942779541
nadeel;Valence_ANEW;-2.36999988555908
nadeel;Arousal_ANEW;-1.20000004768372
nadeel;Dominance_ANEW;-1.26999998092651
nadenkend;Valence_ANEW;0.0
nadenkend;Arousal_ANEW;-0.909999847412109
nadenkend;Dominance_ANEW;-0.309999942779541
nagel;Valence_ANEW;-1.17000007629395
nagel;Arousal_ANEW;-1.64000010490417
nagel;Dominance_ANEW;-1.26999998092651
naief;Valence_ANEW;-2.30999994277954
naief;Arousal_ANEW;-1.73000001907349
naief;Dominance_ANEW;-2.19000005722046
nalatig;Valence_ANEW;-2.57999992370605
nalatig;Arousal_ANEW;-2.14000010490417
nalatig;Dominance_ANEW;-2.11999988555908
namaak;Valence_ANEW;-2.01999998092651
namaak;Arousal_ANEW;-1.59999990463257
namaak;Dominance_ANEW;-2.05999994277954
nat;Valence_ANEW;-1.30999994277954
nat;Arousal_ANEW;-1.25
nat;Dominance_ANEW;-1.54999995231628
natuur;Valence_ANEW;0.360000133514404
natuur;Dominance_ANEW;-0.360000133514404
nauw;Valence_ANEW;-1.86999988555908
nauw;Arousal_ANEW;-1.44000005722046
nauw;Dominance_ANEW;-1.30999994277954
nauwgezet;Valence_ANEW;-0.519999980926514
nauwgezet;Arousal_ANEW;-0.909999847412109
nauwgezet;Dominance_ANEW;-0.409999847412109
nauwkeurig;Valence_ANEW;0.199999809265137
nauwkeurig;Arousal_ANEW;-1.0
nauwkeurig;Dominance_ANEW;-0.159999847412109
navel;Valence_ANEW;-0.75
navel;Arousal_ANEW;-1.76999998092651
navel;Dominance_ANEW;-1.48000001907349
navolgend;Valence_ANEW;-1.25
navolgend;Arousal_ANEW;-1.26999998092651
navolgend;Dominance_ANEW;-1.85999989509583
nederig;Valence_ANEW;-1.45000004768372
nederig;Arousal_ANEW;-2.19000005722046
nederig;Dominance_ANEW;-2.41000008583069
neef;Valence_ANEW;-0.21999979019165
neef;Arousal_ANEW;-1.04999995231628
neef;Dominance_ANEW;-0.920000076293945
neerslachtig;Valence_ANEW;-2.72000002861023
neerslachtig;Arousal_ANEW;-2.17000007629395
neerslachtig;Dominance_ANEW;-2.19000005722046
neger;Valence_ANEW;-1.55999994277954
neger;Arousal_ANEW;-0.920000076293945
neger;Dominance_ANEW;-0.639999866485596
negeren;Valence_ANEW;-2.54999995231628
negeren;Arousal_ANEW;-1.80999994277954
negeren;Dominance_ANEW;-0.889999866485596
neigen;Valence_ANEW;-1.19000005722046
neigen;Arousal_ANEW;-0.860000133514404
neigen;Dominance_ANEW;-1.25
nek;Valence_ANEW;-0.869999885559082
nek;Arousal_ANEW;-1.45000004768372
nek;Dominance_ANEW;-1.20000004768372
nemen;Valence_ANEW;-1.0
nemen;Arousal_ANEW;-0.28000020980835
nemen;Dominance_ANEW;-0.559999942779541
nerveus;Valence_ANEW;-2.25
nerveus;Arousal_ANEW;0.590000152587891
nerveus;Dominance_ANEW;-1.54999995231628
nervositeit;Valence_ANEW;-2.27999997138977
nervositeit;Arousal_ANEW;0.559999942779541
nervositeit;Dominance_ANEW;-1.51999998092651
netto;Valence_ANEW;-0.5
netto;Arousal_ANEW;-1.44000005722046
netto;Dominance_ANEW;-0.869999885559082
neuken;Valence_ANEW;-0.690000057220459
neuken;Arousal_ANEW;1.44000005722046
neuken;Dominance_ANEW;0.0799999237060547
neurotisch;Valence_ANEW;-2.79999995231628
neurotisch;Arousal_ANEW;-0.0300002098083496
neurotisch;Dominance_ANEW;-1.3199999332428
neus;Valence_ANEW;-0.940000057220459
neus;Arousal_ANEW;-1.52999997138977
neus;Dominance_ANEW;-1.11999988555908
nevel;Valence_ANEW;-0.980000019073486
nevel;Arousal_ANEW;-2.0
nevel;Dominance_ANEW;-1.67000007629395
nicht;Valence_ANEW;-0.46999979019165
nicht;Arousal_ANEW;-1.23000001907349
nicht;Dominance_ANEW;-1.10999989509583
nier;Valence_ANEW;-1.08999991416931
nier;Arousal_ANEW;-0.860000133514404
nier;Dominance_ANEW;-1.28999996185303
nier;Verbs_LIWC;1.0
nier;CogMech_LIWC;1.0
nier;Inhib_LIWC;1.0
niet;Valence_ANEW;-2.07999992370605
niet;Arousal_ANEW;-1.92000007629395
niet;Dominance_ANEW;-1.11999988555908
nietig;Valence_ANEW;-2.48000001907349
