label;label;value
fire;Work_GI;1.0
fire;Natrpro_GI;1.0
fire;Exert_GI;1.0
fire;Iav_GI;1.0
fire;Dav_GI;1.0
fire;Powcon_Lasswell;1.0
fire;Powtot_Lasswell;1.0
fire;Trnloss_Lasswell;1.0
fire;Fear_NRC;1.0
fire;pleasantness_SENTICNET;1.0
fire;attention_SENTICNET;1.0
fire;sensitivity_SENTICNET;1.0
fire;aptitude_SENTICNET;1.0
fire;polarity_SENTICNET;1.0
fire;Valence_ANEW;-1.78
fire;Arousal_ANEW;2.17
fire;Dominance_ANEW;-0.51
fire;Feel_LIWC;1.0
fire;Percept_LIWC;1.0
firearm;pleasantness_SENTICNET;1.0
firearm;attention_SENTICNET;1.0
firearm;sensitivity_SENTICNET;1.0
firearm;aptitude_SENTICNET;1.0
firearm;polarity_SENTICNET;1.0
firearms;Anger_NRC;1.0
firearms;Fear_NRC;1.0
firearms;Negative_NRC;1.0
fireball;Positive_NRC;1.0
firebomb;pleasantness_SENTICNET;1.0
firebomb;attention_SENTICNET;1.0
firebomb;sensitivity_SENTICNET;1.0
firebomb;aptitude_SENTICNET;1.0
firebomb;polarity_SENTICNET;1.0
fired;Work_LIWC;1.0
fired;Negemo_LIWC;1.0
fired;Affect_LIWC;1.0
firefighter;pleasantness_SENTICNET;1.0
firefighter;attention_SENTICNET;1.0
firefighter;sensitivity_SENTICNET;1.0
firefighter;aptitude_SENTICNET;1.0
firefighter;polarity_SENTICNET;1.0
fireman;Trust_NRC;1.0
fireman;pleasantness_SENTICNET;1.0
fireman;attention_SENTICNET;1.0
fireman;sensitivity_SENTICNET;1.0
fireman;aptitude_SENTICNET;1.0
fireman;polarity_SENTICNET;1.0
fireplace;Home_LIWC;1.0
fireplaces;Home_LIWC;1.0
fireproof;Positive_NRC;1.0
firetruck;pleasantness_SENTICNET;1.0
firetruck;attention_SENTICNET;1.0
firetruck;sensitivity_SENTICNET;1.0
firetruck;aptitude_SENTICNET;1.0
firetruck;polarity_SENTICNET;1.0
firework;pleasantness_SENTICNET;1.0
firework;attention_SENTICNET;1.0
firework;sensitivity_SENTICNET;1.0
firework;aptitude_SENTICNET;1.0
firework;polarity_SENTICNET;1.0
fireworks;Valence_ANEW;2.55
fireworks;Arousal_ANEW;1.67
fireworks;Dominance_ANEW;0.51
firing;Work_LIWC;1.0
firm;Strong_GI;1.0
firm;Econ_2_GI;1.0
firm;Econ_GI;1.0
firm;Coll_GI;1.0
firm;Hu_GI;1.0
firm;Quality_GI;1.0
firm;Wltpt_Lasswell;1.0
firm;Wlttot_Lasswell;1.0
firm;pleasantness_SENTICNET;1.0
firm;attention_SENTICNET;1.0
firm;sensitivity_SENTICNET;1.0
firm;aptitude_SENTICNET;1.0
firm;polarity_SENTICNET;1.0
firmer;Positive_HULIU;1.0
firmness;Positiv_GI;1.0
firmness;Pstv_GI;1.0
firmness;Strong_GI;1.0
firmness;Quality_GI;1.0
firmness;Positive_NRC;1.0
firmness;Trust_NRC;1.0
first;Begin_GI;1.0
first;Numb_GI;1.0
first;Ord_GI;1.0
first;Pos_GI;1.0
first;Rel_GI;1.0
first;Surelw_Lasswell;1.0
first;Timespc_Lasswell;1.0
first;pleasantness_SENTICNET;1.0
first;attention_SENTICNET;1.0
first;sensitivity_SENTICNET;1.0
first;aptitude_SENTICNET;1.0
first;polarity_SENTICNET;1.0
first;Numbers_LIWC;1.0
first;Achiev_LIWC;1.0
first;Time_LIWC;1.0
first;Relativ_LIWC;1.0
first;Funct_LIWC;1.0
firstborn;Anticipation_NRC;1.0
firstborn;Joy_NRC;1.0
firstborn;Positive_NRC;1.0
firstborn;Trust_NRC;1.0
firstly;Numbers_LIWC;1.0
firstly;Time_LIWC;1.0
firstly;Relativ_LIWC;1.0
firstly;Funct_LIWC;1.0
firsts;Numbers_LIWC;1.0
firsts;Achiev_LIWC;1.0
firsts;Time_LIWC;1.0
firsts;Relativ_LIWC;1.0
firsts;Funct_LIWC;1.0
fiscal;Doctrin_GI;1.0
fiscal;Econ_2_GI;1.0
fiscal;Econ_GI;1.0
fiscal;Polit_GI;1.0
fiscal;Wltoth_Lasswell;1.0
fiscal;Wlttot_Lasswell;1.0
fish;Econ_2_GI;1.0
fish;Econ_GI;1.0
fish;Work_GI;1.0
fish;Ani_GI;1.0
fish;Dav_GI;1.0
fish;Valence_ANEW;1.04
fish;Arousal_ANEW;-1.0
fish;Dominance_ANEW;1.02
fishing;Leisure_LIWC;1.0
fission;Natrpro_GI;1.0
fissures;Negative_HULIU;1.0
fist;Negativ_GI;1.0
fist;Ngtv_GI;1.0
fist;Hostile_GI;1.0
fist;Strong_GI;1.0
fist;Bodypt_GI;1.0
fist;Negative_HULIU;1.0
fit;Positiv_GI;1.0
fit;Pstv_GI;1.0
fit;Virtue_GI;1.0
fit;Work_GI;1.0
fit;Exert_GI;1.0
fit;Rel_GI;1.0
fit;Iav_GI;1.0
fit;Wlbloss_Lasswell;1.0
fit;Wlbtot_Lasswell;1.0
fit;pleasantness_SENTICNET;1.0
fit;attention_SENTICNET;1.0
fit;sensitivity_SENTICNET;1.0
fit;aptitude_SENTICNET;1.0
fit;polarity_SENTICNET;1.0
fit;Space_LIWC;1.0
fit;Relativ_LIWC;1.0
fit;Valence_ANEW;0.550000190734863
fit;Arousal_ANEW;0.25
fit;Dominance_ANEW;0.0
fit;Verbs_LIWC;1.0
fit;Past_LIWC;1.0
fit;CogMech_LIWC;1.0
fit;Insight_LIWC;1.0
fit;Motion_LIWC;1.0
fit;Achiev_LIWC;1.0
fitness;Positiv_GI;1.0
fitness;Strong_GI;1.0
fitness;Natrpro_GI;1.0
fitness;Leisure_LIWC;1.0
fitness;Bio_LIWC;1.0
fitness;Body_LIWC;1.0
fitness;Relativ_LIWC;1.0
fitness;Motion_LIWC;1.0
fits;Anger_NRC;1.0
fits;Negative_NRC;1.0
fitter;pleasantness_SENTICNET;1.0
fitter;attention_SENTICNET;1.0
fitter;sensitivity_SENTICNET;1.0
fitter;aptitude_SENTICNET;1.0
fitter;polarity_SENTICNET;1.0
fitting;Anticipation_NRC;1.0
fitting;Joy_NRC;1.0
fitting;Positive_NRC;1.0
fitting;Trust_NRC;1.0
five;Quan_GI;1.0
five;Numb_GI;1.0
five;Card_GI;1.0
five;Numbers_LIWC;1.0
five;Funct_LIWC;1.0
fix;Negativ_GI;1.0
fix;Ngtv_GI;1.0
fix;Strong_GI;1.0
fix;Active_GI;1.0
fix;Vice_GI;1.0
fix;Work_GI;1.0
fix;Try_GI;1.0
fix;Complet_GI;1.0
fix;Quality_GI;1.0
fix;Rel_GI;1.0
fix;Iav_GI;1.0
fix;Wlbloss_Lasswell;1.0
fix;Wlbtot_Lasswell;1.0
fix;Tranlw_Lasswell;1.0
fixed;Trust_NRC;1.0
fixture;Positive_NRC;1.0
fixture;pleasantness_SENTICNET;1.0
fixture;attention_SENTICNET;1.0
fixture;sensitivity_SENTICNET;1.0
fixture;aptitude_SENTICNET;1.0
fixture;polarity_SENTICNET;1.0
fizz;Percept_LIWC;1.0
fizzed;Percept_LIWC;1.0
fizzes;Percept_LIWC;1.0
fizzier;Percept_LIWC;1.0
fizziest;Percept_LIWC;1.0
fizzing;Percept_LIWC;1.0
fizzle;Percept_LIWC;1.0
fizzled;Percept_LIWC;1.0
fizzles;Percept_LIWC;1.0
fizzling;Percept_LIWC;1.0
fizzy;Percept_LIWC;1.0
flab;pleasantness_SENTICNET;1.0
flab;attention_SENTICNET;1.0
flab;sensitivity_SENTICNET;1.0
flab;aptitude_SENTICNET;1.0
flab;polarity_SENTICNET;1.0
flabbergast;Negative_HULIU;1.0
flabbergasted;Negative_HULIU;1.0
flabbergasted;pleasantness_SENTICNET;1.0
flabbergasted;attention_SENTICNET;1.0
flabbergasted;sensitivity_SENTICNET;1.0
flabbergasted;aptitude_SENTICNET;1.0
flabbergasted;polarity_SENTICNET;1.0
flabby;Disgust_NRC;1.0
flabby;Negative_NRC;1.0
flabby;Valence_ANEW;-2.34
flabby;Arousal_ANEW;-0.18
flabby;Dominance_ANEW;-1.69
flaccid;Negative_NRC;1.0
flaccid;Sadness_NRC;1.0
flag;Polit_2_GI;1.0
flag;Polit_GI;1.0
flag;Object_GI;1.0
flag;Comnobj_GI;1.0
flag;Com_GI;1.0
flag;Rspoth_Lasswell;1.0
flag;Rsptot_Lasswell;1.0
flag;pleasantness_SENTICNET;1.0
flag;attention_SENTICNET;1.0
flag;sensitivity_SENTICNET;1.0
flag;aptitude_SENTICNET;1.0
flag;polarity_SENTICNET;1.0
flag;Valence_ANEW;1.02
flag;Arousal_ANEW;-0.4
flag;Dominance_ANEW;0.5
flagging;Negative_NRC;1.0
flagging;Negative_HULIU;1.0
flagrant;Negativ_GI;1.0
flagrant;Ovrst_GI;1.0
flagrant;Eval_2_GI;1.0
flagrant;Quality_GI;1.0
flagrant;Indadj_GI;1.0
flagrant;Anger_NRC;1.0
flagrant;Disgust_NRC;1.0
flagrant;Negative_NRC;1.0
flagrant;Negative_HULIU;1.0
flagrantly;Negative_HULIU;1.0
flagship;Trust_NRC;1.0
flair;Positiv_GI;1.0
flair;Strong_GI;1.0
flair;Virtue_GI;1.0
flair;Negative_HULIU;1.0
flair;CogMech_LIWC;1.0
flair;Insight_LIWC;1.0
flair;Percept_LIWC;1.0
flairs;Negative_HULIU;1.0
flairs;CogMech_LIWC;1.0
flairs;Insight_LIWC;1.0
flairs;Percept_LIWC;1.0
flak;Negative_HULIU;1.0
flake;Negative_NRC;1.0
flake;Negative_HULIU;1.0
flakey;Negative_HULIU;1.0
flaking;Negative_HULIU;1.0
flaky;Negative_HULIU;1.0
flame;Natrpro_GI;1.0
flame;pleasantness_SENTICNET;1.0
flame;attention_SENTICNET;1.0
flame;sensitivity_SENTICNET;1.0
flame;aptitude_SENTICNET;1.0
flame;polarity_SENTICNET;1.0
flammable;pleasantness_SENTICNET;1.0
flammable;attention_SENTICNET;1.0
flammable;sensitivity_SENTICNET;1.0
flammable;aptitude_SENTICNET;1.0
flammable;polarity_SENTICNET;1.0
flange;Trust_NRC;1.0
flap;Negative_NRC;1.0
flap;Valence_ANEW;-1.10999989509583
flap;Arousal_ANEW;-1.53999996185303
flap;Dominance_ANEW;-1.46000003814697
flare;Negative_HULIU;1.0
flare;pleasantness_SENTICNET;1.0
flare;attention_SENTICNET;1.0
flare;sensitivity_SENTICNET;1.0
flare;aptitude_SENTICNET;1.0
flare;polarity_SENTICNET;1.0
flares;Negative_HULIU;1.0
flareup;Negative_HULIU;1.0
flareups;Negative_HULIU;1.0
flash;Active_GI;1.0
flash;Natrpro_GI;1.0
flash;Vary_GI;1.0
flash;Iav_GI;1.0
flashlight;Object_GI;1.0
flashlight;Tool_GI;1.0
flashy;Positiv_GI;1.0
flashy;Ovrst_GI;1.0
flashy;Eval_2_GI;1.0
flashy;Quality_GI;1.0
flashy;Indadj_GI;1.0
flashy;Positive_HULIU;1.0
flat;Space_GI;1.0
flat;Valence_ANEW;-0.96999979019165
flat;Arousal_ANEW;-1.70000004768372
flat;Dominance_ANEW;-0.980000019073486
flatness;Space_GI;1.0
flatness;pleasantness_SENTICNET;1.0
flatness;attention_SENTICNET;1.0
flatness;sensitivity_SENTICNET;1.0
flatness;aptitude_SENTICNET;1.0
flatness;polarity_SENTICNET;1.0
flatter;Positiv_GI;1.0
flatter;Affil_GI;1.0
flatter;Weak_GI;1.0
flatter;Submit_GI;1.0
flatter;Passive_GI;1.0
flatter;Socrel_GI;1.0
flatter;Comform_GI;1.0
flatter;Iav_GI;1.0
flatter;Positive_HULIU;1.0
flatter;pleasantness_SENTICNET;1.0
flatter;attention_SENTICNET;1.0
flatter;sensitivity_SENTICNET;1.0
flatter;aptitude_SENTICNET;1.0
flatter;polarity_SENTICNET;1.0
flatter;Affect_LIWC;1.0
flatter;Posemo_LIWC;1.0
flatter;Social_LIWC;1.0
flatter;Verbs_LIWC;1.0
flattered;Affect_LIWC;1.0
flattered;Posemo_LIWC;1.0
flattered;Social_LIWC;1.0
flatterer;Affect_LIWC;1.0
flatterer;Posemo_LIWC;1.0
flatterer;Social_LIWC;1.0
flatterers;Affect_LIWC;1.0
flatterers;Posemo_LIWC;1.0
flatterers;Social_LIWC;1.0
flatteries;Affect_LIWC;1.0
flatteries;Posemo_LIWC;1.0
flatteries;Social_LIWC;1.0
flattering;Joy_NRC;1.0
flattering;Positive_NRC;1.0
flattering;Positive_HULIU;1.0
flattering;Affect_LIWC;1.0
flattering;Posemo_LIWC;1.0
flattering;Social_LIWC;1.0
flatteringly;Positive_HULIU;1.0
flatteringly;Affect_LIWC;1.0
flatteringly;Posemo_LIWC;1.0
flatteringly;Social_LIWC;1.0
flatters;Affect_LIWC;1.0
flatters;Posemo_LIWC;1.0
flatters;Social_LIWC;1.0
flattery;Positiv_GI;1.0
flattery;Affil_GI;1.0
flattery;Weak_GI;1.0
flattery;Submit_GI;1.0
flattery;Passive_GI;1.0
flattery;Socrel_GI;1.0
flattery;Comform_GI;1.0
flattery;pleasantness_SENTICNET;1.0
flattery;attention_SENTICNET;1.0
flattery;sensitivity_SENTICNET;1.0
flattery;aptitude_SENTICNET;1.0
flattery;polarity_SENTICNET;1.0
flattery;Affect_LIWC;1.0
flattery;Posemo_LIWC;1.0
flattery;Social_LIWC;1.0
flatulence;Disgust_NRC;1.0
flatulence;Negative_NRC;1.0
flaunt;Positiv_GI;1.0
flaunt;Active_GI;1.0
flaunt;Ovrst_GI;1.0
flaunt;Iav_GI;1.0
flaunt;Negative_NRC;1.0
flaunt;Negative_HULIU;1.0
flavor;Passive_GI;1.0
flavor;Perceiv_GI;1.0
flavor;Quality_GI;1.0
flavor;Iav_GI;1.0
flavor;pleasantness_SENTICNET;1.0
flavor;attention_SENTICNET;1.0
flavor;sensitivity_SENTICNET;1.0
flavor;aptitude_SENTICNET;1.0
flavor;polarity_SENTICNET;1.0
flavor;Percept_LIWC;1.0
flavored;Percept_LIWC;1.0
flavorful;pleasantness_SENTICNET;1.0
flavorful;attention_SENTICNET;1.0
flavorful;sensitivity_SENTICNET;1.0
flavorful;aptitude_SENTICNET;1.0
flavorful;polarity_SENTICNET;1.0
flavorful;Percept_LIWC;1.0
flavoring;Percept_LIWC;1.0
flavorings;Percept_LIWC;1.0
flavorless;Percept_LIWC;1.0
flavors;Percept_LIWC;1.0
flavorsome;Percept_LIWC;1.0
flavour;Percept_LIWC;1.0
flavoured;Percept_LIWC;1.0
flavouring;Percept_LIWC;1.0
flavours;Percept_LIWC;1.0
flaw;Negativ_GI;1.0
flaw;Weak_GI;1.0
flaw;Fail_GI;1.0
flaw;Negative_NRC;1.0
flaw;Sadness_NRC;1.0
flaw;Negative_HULIU;1.0
flaw;pleasantness_SENTICNET;1.0
flaw;attention_SENTICNET;1.0
flaw;sensitivity_SENTICNET;1.0
flaw;aptitude_SENTICNET;1.0
flaw;polarity_SENTICNET;1.0
flawed;Negative_HULIU;1.0
flawless;Positiv_GI;1.0
flawless;Virtue_GI;1.0
flawless;Indadj_GI;1.0
flawless;Positive_HULIU;1.0
flawless;Affect_LIWC;1.0
flawless;Posemo_LIWC;1.0
flawlessly;Positive_HULIU;1.0
flawlessly;Affect_LIWC;1.0
flawlessly;Posemo_LIWC;1.0
flawlessness;Affect_LIWC;1.0
flawlessness;Posemo_LIWC;1.0
flawlessnesses;Affect_LIWC;1.0
flawlessnesses;Posemo_LIWC;1.0
flaws;Negative_HULIU;1.0
flea;Disgust_NRC;1.0
flea;Negative_NRC;1.0
flea;pleasantness_SENTICNET;1.0
flea;attention_SENTICNET;1.0
flea;sensitivity_SENTICNET;1.0
flea;aptitude_SENTICNET;1.0
flea;polarity_SENTICNET;1.0
fled;Negativ_GI;1.0
fled;Ngtv_GI;1.0
fled;Hostile_GI;1.0
fled;Weak_GI;1.0
fled;Active_GI;1.0
fled;Travel_GI;1.0
fled;Iav_GI;1.0
fled;Fear_NRC;1.0
fled;Past_LIWC;1.0
fled;Motion_LIWC;1.0
fled;Verbs_LIWC;1.0
fled;Relativ_LIWC;1.0
flee;Negativ_GI;1.0
flee;Weak_GI;1.0
flee;Active_GI;1.0
flee;Travel_GI;1.0
flee;Iav_GI;1.0
flee;Fear_NRC;1.0
flee;Negative_NRC;1.0
flee;Negative_HULIU;1.0
flee;pleasantness_SENTICNET;1.0
flee;attention_SENTICNET;1.0
flee;sensitivity_SENTICNET;1.0
flee;aptitude_SENTICNET;1.0
flee;polarity_SENTICNET;1.0
flee;Motion_LIWC;1.0
flee;Relativ_LIWC;1.0
fleece;Anger_NRC;1.0
fleece;Disgust_NRC;1.0
fleece;Negative_NRC;1.0
fleece;Sadness_NRC;1.0
fleece;Motion_LIWC;1.0
fleece;Relativ_LIWC;1.0
fleeced;Motion_LIWC;1.0
fleeced;Relativ_LIWC;1.0
fleecer;Motion_LIWC;1.0
fleecer;Relativ_LIWC;1.0
fleecers;Motion_LIWC;1.0
fleecers;Relativ_LIWC;1.0
fleeces;Motion_LIWC;1.0
fleeces;Relativ_LIWC;1.0
fleecier;Motion_LIWC;1.0
fleecier;Relativ_LIWC;1.0
fleeciest;Motion_LIWC;1.0
fleeciest;Relativ_LIWC;1.0
fleecily;Motion_LIWC;1.0
fleecily;Relativ_LIWC;1.0
fleeciness;Motion_LIWC;1.0
fleeciness;Relativ_LIWC;1.0
fleecinesses;Motion_LIWC;1.0
fleecinesses;Relativ_LIWC;1.0
fleecing;Motion_LIWC;1.0
fleecing;Relativ_LIWC;1.0
fleecy;Motion_LIWC;1.0
fleecy;Relativ_LIWC;1.0
fleeing;Negative_HULIU;1.0
fleeing;Motion_LIWC;1.0
fleeing;Relativ_LIWC;1.0
fleer;Negative_HULIU;1.0
fleer;Motion_LIWC;1.0
fleer;Relativ_LIWC;1.0
fleeringly;Motion_LIWC;1.0
fleeringly;Relativ_LIWC;1.0
flees;Negative_HULIU;1.0
flees;Motion_LIWC;1.0
flees;Relativ_LIWC;1.0
fleet;Strong_GI;1.0
fleet;Milit_GI;1.0
fleet;Polit_GI;1.0
fleet;Coll_GI;1.0
fleet;Hu_GI;1.0
fleet;Powaupt_Lasswell;1.0
fleet;Powtot_Lasswell;1.0
fleet;Positive_NRC;1.0
fleet;pleasantness_SENTICNET;1.0
fleet;attention_SENTICNET;1.0
fleet;sensitivity_SENTICNET;1.0
fleet;aptitude_SENTICNET;1.0
fleet;polarity_SENTICNET;1.0
fleet;Motion_LIWC;1.0
fleet;Relativ_LIWC;1.0
fleeted;Motion_LIWC;1.0
fleeted;Relativ_LIWC;1.0
fleeter;Motion_LIWC;1.0
fleeter;Relativ_LIWC;1.0
fleetest;Motion_LIWC;1.0
fleetest;Relativ_LIWC;1.0
fleeting;Negativ_GI;1.0
fleeting;Travel_GI;1.0
fleeting;Time_2_GI;1.0
fleeting;Indadj_GI;1.0
fleeting;Negative_HULIU;1.0
fleeting;Motion_LIWC;1.0
fleeting;Relativ_LIWC;1.0
fleetingly;Motion_LIWC;1.0
fleetingly;Relativ_LIWC;1.0
fleetingness;Motion_LIWC;1.0
fleetingness;Relativ_LIWC;1.0
fleetingnesses;Motion_LIWC;1.0
fleetingnesses;Relativ_LIWC;1.0
fleetly;Motion_LIWC;1.0
fleetly;Relativ_LIWC;1.0
fleetness;Motion_LIWC;1.0
fleetness;Relativ_LIWC;1.0
fleetnesses;Motion_LIWC;1.0
fleetnesses;Relativ_LIWC;1.0
fleets;Motion_LIWC;1.0
fleets;Relativ_LIWC;1.0
flesh;Bodypt_GI;1.0
flesh;Wlbphys_Lasswell;1.0
flesh;Wlbtot_Lasswell;1.0
flesh;Disgust_NRC;1.0
flesh;pleasantness_SENTICNET;1.0
flesh;attention_SENTICNET;1.0
flesh;sensitivity_SENTICNET;1.0
flesh;aptitude_SENTICNET;1.0
flesh;polarity_SENTICNET;1.0
flesh;Bio_LIWC;1.0
flesh;Body_LIWC;1.0
fleshed;Bio_LIWC;1.0
fleshed;Body_LIWC;1.0
fleshes;Bio_LIWC;1.0
fleshes;Body_LIWC;1.0
fleshier;Bio_LIWC;1.0
fleshier;Body_LIWC;1.0
fleshiest;Bio_LIWC;1.0
fleshiest;Body_LIWC;1.0
fleshiness;Bio_LIWC;1.0
fleshiness;Body_LIWC;1.0
fleshing;Bio_LIWC;1.0
fleshing;Body_LIWC;1.0
fleshlier;Bio_LIWC;1.0
fleshlier;Body_LIWC;1.0
fleshliest;Bio_LIWC;1.0
fleshliest;Body_LIWC;1.0
fleshliness;Bio_LIWC;1.0
fleshliness;Body_LIWC;1.0
fleshly;Bio_LIWC;1.0
fleshly;Body_LIWC;1.0
fleshpot;Bio_LIWC;1.0
fleshpot;Body_LIWC;1.0
fleshpots;Bio_LIWC;1.0
fleshpots;Body_LIWC;1.0
fleshy;Negative_NRC;1.0
fleshy;Bio_LIWC;1.0
fleshy;Body_LIWC;1.0
flew;Strong_GI;1.0
flew;Active_GI;1.0
flew;Rise_GI;1.0
flew;Iav_GI;1.0
flew;Past_LIWC;1.0
flew;Motion_LIWC;1.0
flew;Verbs_LIWC;1.0
flew;Relativ_LIWC;1.0
flexibilities;Feel_LIWC;1.0
flexibilities;Percept_LIWC;1.0
flexibilities;Affect_LIWC;1.0
flexibilities;Posemo_LIWC;1.0
flexibility;Positive_NRC;1.0
flexibility;Positive_HULIU;1.0
flexibility;pleasantness_SENTICNET;1.0
flexibility;attention_SENTICNET;1.0
flexibility;sensitivity_SENTICNET;1.0
flexibility;aptitude_SENTICNET;1.0
flexibility;polarity_SENTICNET;1.0
flexibility;Feel_LIWC;1.0
flexibility;Percept_LIWC;1.0
flexibility;Affect_LIWC;1.0
flexibility;Posemo_LIWC;1.0
flexible;Positiv_GI;1.0
flexible;Pstv_GI;1.0
flexible;Quality_GI;1.0
flexible;Positive_HULIU;1.0
flexible;pleasantness_SENTICNET;1.0
flexible;attention_SENTICNET;1.0
flexible;sensitivity_SENTICNET;1.0
flexible;aptitude_SENTICNET;1.0
flexible;polarity_SENTICNET;1.0
flexible;Feel_LIWC;1.0
flexible;Percept_LIWC;1.0
flexible;Affect_LIWC;1.0
flexible;Posemo_LIWC;1.0
flexible;CogMech_LIWC;1.0
flexible;Insight_LIWC;1.0
flexibleness;Feel_LIWC;1.0
flexibleness;Percept_LIWC;1.0
flexibleness;Affect_LIWC;1.0
flexibleness;Posemo_LIWC;1.0
flexibly;Feel_LIWC;1.0
flexibly;Percept_LIWC;1.0
flexibly;Affect_LIWC;1.0
flexibly;Posemo_LIWC;1.0
flicker;Negative_HULIU;1.0
flicker;pleasantness_SENTICNET;1.0
flicker;attention_SENTICNET;1.0
flicker;sensitivity_SENTICNET;1.0
flicker;aptitude_SENTICNET;1.0
flicker;polarity_SENTICNET;1.0
flickering;Negative_HULIU;1.0
flickers;Negative_HULIU;1.0
flies;Motion_LIWC;1.0
flies;Relativ_LIWC;1.0
flight;Travel_GI;1.0
flighty;Negative_HULIU;1.0
flimflam;Negative_HULIU;1.0
flimsy;Negativ_GI;1.0
flimsy;Weak_GI;1.0
flimsy;Indadj_GI;1.0
flimsy;Negative_HULIU;1.0
flinch;Anticipation_NRC;1.0
flinch;Disgust_NRC;1.0
flinch;Fear_NRC;1.0
flinch;Negative_NRC;1.0
flinch;Sadness_NRC;1.0
flinch;Surprise_NRC;1.0
flint;Object_GI;1.0
flint;Natobj_GI;1.0
flip;pleasantness_SENTICNET;1.0
flip;attention_SENTICNET;1.0
flip;sensitivity_SENTICNET;1.0
flip;aptitude_SENTICNET;1.0
flip;polarity_SENTICNET;1.0
flipper;pleasantness_SENTICNET;1.0
flipper;attention_SENTICNET;1.0
flipper;sensitivity_SENTICNET;1.0
flipper;aptitude_SENTICNET;1.0
flipper;polarity_SENTICNET;1.0
flipper;Verbs_LIWC;1.0
flipper;Affect_LIWC;1.0
flipper;Negemo_LIWC;1.0
flipper;Sad_LIWC;1.0
flirt;Positiv_GI;1.0
flirt;Active_GI;1.0
flirt;Pleasur_GI;1.0
flirt;Emot_GI;1.0
flirt;Iav_GI;1.0
flirt;Anticipation_NRC;1.0
flirt;Joy_NRC;1.0
flirt;Negative_NRC;1.0
flirt;Positive_NRC;1.0
flirt;Surprise_NRC;1.0
flirt;Trust_NRC;1.0
flirt;Negative_HULIU;1.0
flirt;pleasantness_SENTICNET;1.0
flirt;attention_SENTICNET;1.0
flirt;sensitivity_SENTICNET;1.0
flirt;aptitude_SENTICNET;1.0
flirt;polarity_SENTICNET;1.0
flirt;Valence_ANEW;2.52
flirt;Arousal_ANEW;1.91
flirt;Dominance_ANEW;1.24
flirt;Affect_LIWC;1.0
flirt;Posemo_LIWC;1.0
flirt;Social_LIWC;1.0
flirtation;Affect_LIWC;1.0
flirtation;Posemo_LIWC;1.0
flirtations;Affect_LIWC;1.0
flirtations;Posemo_LIWC;1.0
flirtatious;Affect_LIWC;1.0
flirtatious;Posemo_LIWC;1.0
flirtatiously;Affect_LIWC;1.0
flirtatiously;Posemo_LIWC;1.0
flirtatiousness;Affect_LIWC;1.0
flirtatiousness;Posemo_LIWC;1.0
flirtatiousnesses;Affect_LIWC;1.0
flirtatiousnesses;Posemo_LIWC;1.0
flirted;Affect_LIWC;1.0
flirted;Posemo_LIWC;1.0
flirting;Affect_LIWC;1.0
flirting;Posemo_LIWC;1.0
flirts;Affect_LIWC;1.0
flirts;Posemo_LIWC;1.0
flirts;Social_LIWC;1.0
float;Passive_GI;1.0
float;Rise_GI;1.0
float;Dav_GI;1.0
flog;Anger_NRC;1.0
flog;Disgust_NRC;1.0
flog;Fear_NRC;1.0
flog;Negative_NRC;1.0
flog;Sadness_NRC;1.0
flood;Strong_GI;1.0
flood;Place_GI;1.0
flood;Aquatic_GI;1.0
flood;Rise_GI;1.0
flood;Iav_GI;1.0
flood;Tranlw_Lasswell;1.0
flood;Fear_NRC;1.0
flood;pleasantness_SENTICNET;1.0
flood;attention_SENTICNET;1.0
flood;sensitivity_SENTICNET;1.0
flood;aptitude_SENTICNET;1.0
flood;polarity_SENTICNET;1.0
flood;Valence_ANEW;-1.81
flood;Arousal_ANEW;1.0
flood;Dominance_ANEW;-1.76
floor;Negativ_GI;1.0
floor;Ngtv_GI;1.0
floor;Hostile_GI;1.0
floor;Strong_GI;1.0
floor;Power_GI;1.0
floor;Active_GI;1.0
floor;Ritual_GI;1.0
floor;Socrel_GI;1.0
floor;Object_GI;1.0
floor;Tool_GI;1.0
floor;Bldgpt_GI;1.0
floor;Iav_GI;1.0
floor;Rspgain_Lasswell;1.0
floor;Rsptot_Lasswell;1.0
floor;pleasantness_SENTICNET;1.0
floor;attention_SENTICNET;1.0
floor;sensitivity_SENTICNET;1.0
floor;aptitude_SENTICNET;1.0
floor;polarity_SENTICNET;1.0
floor;Space_LIWC;1.0
floor;Relativ_LIWC;1.0
floorboard;pleasantness_SENTICNET;1.0
floorboard;attention_SENTICNET;1.0
floorboard;sensitivity_SENTICNET;1.0
floorboard;aptitude_SENTICNET;1.0
floorboard;polarity_SENTICNET;1.0
floorboard;Space_LIWC;1.0
floorboard;Relativ_LIWC;1.0
floorboards;Space_LIWC;1.0
floorboards;Relativ_LIWC;1.0
floored;Negative_HULIU;1.0
floored;Space_LIWC;1.0
floored;Relativ_LIWC;1.0
flooring;Space_LIWC;1.0
flooring;Relativ_LIWC;1.0
floorings;Space_LIWC;1.0
floorings;Relativ_LIWC;1.0
floors;Space_LIWC;1.0
floors;Relativ_LIWC;1.0
floorshow;Space_LIWC;1.0
floorshow;Relativ_LIWC;1.0
floorwalker;Space_LIWC;1.0
floorwalker;Relativ_LIWC;1.0
floorwalkers;Space_LIWC;1.0
floorwalkers;Relativ_LIWC;1.0
flop;Disgust_NRC;1.0
flop;Negative_NRC;1.0
flop;Sadness_NRC;1.0
floppy;pleasantness_SENTICNET;1.0
